style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Size,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Volatility,MP
factor_weight,,,,,0.002995748561,0.00326722304,0.003837679541,0.013174492033,0.01385659176,0.018996402763,0.022506425325,0.032785810774,0.027121439778,0.035295475537,0.050657492508,0.050847854844,0.004281686651,0.009460241604,0.009510708112,0.022101132364,0.027995774731,0.030825522027,0.03330619658,0.040211655499,0.071618274388,0.003207738302,0.00343106969,0.003758715727,0.004623591469,0.006161672109,0.007001176063,0.007232026251,0.014628983212,0.016991643362,0.017372455577,0.018877856574,0.019816888644,0.020138114841,0.020551648144,0.025117568859,0.027753262056,0.033335596571,0.005583880045,0.00291618381,0.015820341303,0.015883021175,0.016532179091,0.017480684575,0.020655222391,0.024556869824,0.024745693615,0.031164333456,0.045308772812,0.004698982032,1.0
factor,,,,,Rev3MFY2C,RevMagFY1C,EPSSurpC,AdjRev3MFY1C,Rev3MFY1C,InvPEGC,AdjInvPEGC,SUEC,CapExToAst,LTDA,BuyBackChg,RecTurn,UnexpectedInvChg,ETO,CapExToSales,GPMargin,ROAStddev20Q,SalesToInvCap,AdjChgEPStoSales,CFIC,WCAccruals,Chg1YOPM,CQPTTMCFtoSales,ConsQPosChginTTMCF,AstAdjChg1YEPS,EPSStab,AdjAstAdjChg1YFCF,Chg1YFCF,ChgATO,PAdjChg1YCF,PAdjChg1YEPS,PAdjChg1YSales,DivperShareGrowth,PAdjChg3YCF,DIVIDENDGROWTH,PAdjChg1YFCF,PAdjChg3YOCF,PAdjChg1YOCF,ShortIntTrdVol,LogAssets,CurLiaP,InvPEGYC,EP,OEP,SP,OCFEV,FCFP,FCFEV,60MAVGTTMEP,BookLev,AGG
161,2026-08-31,8750,JP3476480003,29430901W,0.0016525715406432223,0.001809603225500723,0.0022594480951167216,,0.002072136335936061,-0.0010693109968867907,,,0.000985030327181428,0.0029191409696033557,,0.002816354315744083,,,,-0.0012497572276114369,0.001801451859620089,,-0.0007750432419295732,,,,,,,,,,,-0.0006967287680063759,-0.0006419298761407058,0.0016874359191378049,-0.001025441827783743,-0.0010552039916508172,-0.0008987018265969884,,,,,,,-0.001075059980741021,,,0.002366404217962484,,,,0.002531153878706707,,0.00039319642142895
162,2026-08-31,8766,JP3910660004,01565902W,,-0.0006115020073939752,-0.0007661346989188884,,-0.0007003893394670049,-0.0010693109968867907,,,0.000985030327181428,0.0029191409696033557,,0.002816354315744083,,,,-0.0012497572276114369,,,-0.0007750432419295732,,-0.0015322693978377768,,,,,,,,,-0.0006967287680063759,-0.0006419298761407058,,0.003006934682974885,-0.0010552039916508172,0.0035080904634706995,-0.0007392279350012195,,,,,-0.0022594480951167216,-0.001075059980741021,-0.0012267555608455822,-0.0013743034805349132,,,,,-0.0008600479845928167,,7.608408151569984e-06
163,2026-08-31,8795,JP3539220008,25081801W,0.0016525715406432223,-0.0006115020073939752,0.0022594480951167216,,-0.0007003893394670049,-0.0010693109968867907,,,0.000985030327181428,0.0029191409696033557,,0.002816354315744083,,,,-0.0012497572276114369,,,-0.0007750432419295732,,-0.0015322693978377768,,,,,,,,,-0.0006967287680063759,-0.0006419298761407058,0.0016874359191378049,0.003006934682974885,0.004122910441604739,0.0035080904634706995,0.0021734908306285856,,0.002050883655567486,,,-0.0022594480951167216,-0.001075059980741021,,,0.002366404217962484,-0.0006621230344961254,-0.0006610286162572888,,-0.0008600479845928167,,0.0003623968277510003
164,2026-08-31,8801,JP3893200000,10052201W,-0.000560115284083557,,,,,,,,,,,,,0.002666148752237732,,,0.001801451859620089,0.0023251297257887195,,,,,,,,,,-0.0006115020073939752,,,,0.0016874359191378049,,-0.0010552039916508172,-0.0008987018265969884,,-0.005554476567161941,-0.002072136335936061,,0.0016803458522506713,0.002234202865003686,,,,0.002366404217962484,-0.0006621230344961254,-0.0006610286162572888,-0.0011591951096685791,,,-7.890836024988561e-05
165,2026-08-31,8802,JP3899600005,01562501W,0.0016525715406432223,,,,,,,,,,,,,0.002666148752237732,,,0.001801451859620089,0.0023251297257887195,,,,,,,,,,,,,,0.0016874359191378049,0.003006934682974885,-0.0010552039916508172,-0.0008987018265969884,,0.005478387847063832,0.002050883655567486,,0.0016803458522506713,,,,,0.002366404217962484,0.0019319918494476317,-0.0006610286162572888,-0.0011591951096685791,,,0.00047315300261215596
166,2026-08-31,8830,JP3409000001,10260501W,-0.000560115284083557,,,,,,,,,,,,,,,,0.001801451859620089,,,,,,,,,,,-0.0006115020073939752,,,,0.0016874359191378049,0.003006934682974885,-0.0010552039916508172,0.0035080904634706995,,-0.005554476567161941,-0.002072136335936061,,,,,,,0.002366404217962484,-0.0006621230344961254,-0.0006610286162572888,-0.0011591951096685791,,,-6.41304057551969e-05
167,2026-08-31,8951,JP3027670003,25211901W,,,,,,,,,,,,,,,,,0.001801451859620089,-0.002338726975647133,,,,,,,,,,-0.0006115020073939752,,,,-0.0008563646955795712,-0.001025441827783743,-0.0010552039916508172,-0.0008987018265969884,,,-0.002072136335936061,,-0.0016945860713375414,-0.0022594480951167216,,,,-0.0023804899573551174,0.0019319918494476317,0.0019319918494476317,0.0022722858683844305,,,-0.00010805957740053151
168,2026-08-31,9020,JP3783600004,20172701W,-0.000560115284083557,-0.0006115020073939752,,,-0.0007003893394670049,,,,-0.0029191409696033557,-0.002962387502486369,,,-0.0013886191417904852,-0.002666148752237732,-0.003602903719240178,,,-0.002338726975647133,,-0.0006032010751669077,,-0.0010150312508519282,,,-0.0013198756199196693,-0.000880886151620396,,,,0.002050883655567486,,,0.003006934682974885,,0.0035080904634706995,-0.0007392279350012195,,,,0.0016803458522506713,0.002234202865003686,,0.0024091705592509624,0.0027021777894301337,,0.0019319918494476317,-0.0006610286162572888,-0.0011591951096685791,-0.0008600479845928167,,-0.00011272684425496577
169,2026-08-31,9021,JP3659000008,22237601W,-0.000560115284083557,-0.0006115020073939752,0.0022594480951167216,,-0.0007003893394670049,-0.0010693109968867907,,,-0.0029191409696033557,-0.002962387502486369,,,-0.0013886191417904852,,-0.003602903719240178,,,,,-0.0006032010751669077,,-0.0010150312508519282,,,,-0.000880886151620396,,-0.0006115020073939752,,0.002050883655567486,0.0018864260039417912,0.0016874359191378049,,,-0.0008987018265969884,0.0021734908306285856,,0.002050883655567486,,,0.002234202865003686,-0.001075059980741021,0.0024091705592509624,0.0027021777894301337,0.002366404217962484,0.0019319918494476317,-0.0006610286162572888,-0.0011591951096685791,-0.0008600479845928167,,2.7845463754330878e-05
170,2026-08-31,9022,JP3566800003,21290101W,-0.000560115284083557,-0.0006115020073939752,0.0022594480951167216,,-0.0007003893394670049,-0.0010693109968867907,,,,-0.002962387502486369,,,-0.0013886191417904852,-0.002666148752237732,-0.003602903719240178,,,-0.002338726975647133,,-0.0006032010751669077,,,,,,-0.000880886151620396,,0.0023804899573551174,,0.002050883655567486,0.0018864260039417912,0.0016874359191378049,-0.001025441827783743,,-0.0008987018265969884,0.0021734908306285856,,0.002050883655567486,,0.0016803458522506713,,-0.001075059980741021,0.0024091705592509624,0.0027021777894301337,,0.0019319918494476317,0.0019319918494476317,,0.002531153878706707,,0.00018889349887626946
171,2026-08-31,9042,JP3774200004,10107001W,-0.000560115284083557,-0.0006115020073939752,-0.0007661346989188884,,-0.0007003893394670049,,,,,-0.002962387502486369,,,-0.0013886191417904852,,-0.003602903719240178,,,-0.002338726975647133,,-0.0006032010751669077,,-0.0010150312508519282,,,-0.0013198756199196693,-0.000880886151620396,,,,0.002050883655567486,0.0018864260039417912,0.0016874359191378049,0.003006934682974885,,0.0035080904634706995,-0.0007392279350012195,,-0.002072136335936061,,,0.002234202865003686,,0.0024091705592509624,0.0027021777894301337,0.002366404217962484,-0.0006621230344961254,-0.0006610286162572888,-0.0011591951096685791,,,-2.0709834764689472e-05
172,2026-08-31,9101,JP3753000003,10015301W,-0.000560115284083557,0.001809603225500723,-0.0007661346989188884,,0.002072136335936061,-0.0010693109968867907,,,-0.0029191409696033557,,,,-0.0013886191417904852,-0.002666148752237732,-0.003602903719240178,,,-0.002338726975647133,,-0.0006032010751669077,,-0.0010150312508519282,,,-0.0013198756199196693,-0.000880886151620396,,-0.0006115020073939752,,-0.0006967287680063759,-0.0006419298761407058,-0.0008563646955795712,0.003006934682974885,,0.0035080904634706995,-0.0007392279350012195,,,,,,-0.001075059980741021,0.0024091705592509624,0.0027021777894301337,0.002366404217962484,0.0019319918494476317,-0.0006610286162572888,-0.0011591951096685791,0.002531153878706707,-0.001999611564178299,4.260830289788234e-05
173,2026-08-31,9104,JP3362700001,10057401W,,0.001809603225500723,0.0022594480951167216,,0.002072136335936061,-0.0010693109968867907,,,-0.0029191409696033557,,,,-0.0013886191417904852,-0.002666148752237732,-0.003602903719240178,,,-0.002338726975647133,,-0.0006032010751669077,,-0.0010150312508519282,,,-0.0013198756199196693,-0.000880886151620396,,,,-0.0006967287680063759,-0.0006419298761407058,,-0.001025441827783743,,-0.0008987018265969884,,,0.002050883655567486,,,,-0.001075059980741021,0.0024091705592509624,0.0027021777894301337,,0.0019319918494476317,-0.0006610286162572888,-0.0011591951096685791,0.002531153878706707,,-3.683707046105407e-05
174,2026-08-31,9107,JP3223800008,10104201W,,0.001809603225500723,0.0022594480951167216,,0.002072136335936061,,,,,0.0029191409696033557,,,-0.0013886191417904852,-0.002666148752237732,-0.003602903719240178,,,-0.002338726975647133,,-0.0006032010751669077,,-0.0010150312508519282,,,-0.0013198756199196693,-0.000880886151620396,,-0.0006115020073939752,,-0.0006967287680063759,-0.0006419298761407058,-0.0008563646955795712,-0.001025441827783743,,-0.0008987018265969884,0.0021734908306285856,,,,,,,0.0024091705592509624,0.0027021777894301337,,0.0019319918494476317,0.0019319918494476317,0.0022722858683844305,0.002531153878706707,-0.001999611564178299,0.0003004012374815262
175,2026-08-31,9202,JP3429800000,10024701W,-0.000560115284083557,-0.0006115020073939752,0.0022594480951167216,,,,,,-0.0029191409696033557,,,,-0.0013886191417904852,,-0.003602903719240178,,,,,-0.0006032010751669077,,-0.0010150312508519282,,,,-0.000880886151620396,,0.0023804899573551174,,0.002050883655567486,,0.0016874359191378049,,,-0.0008987018265969884,0.0021734908306285856,,0.002050883655567486,,,0.002234202865003686,,0.0024091705592509624,0.0027021777894301337,0.002366404217962484,0.0019319918494476317,0.0019319918494476317,0.0022722858683844305,-0.0008600479845928167,,0.0003394698312531317
176,2026-08-31,9432,JP3735400008,00790801W,-0.000560115284083557,-0.0006115020073939752,-0.0007661346989188884,,-0.0007003893394670049,,,-0.0010280779250274028,,,,-0.002836328459827374,,,,,,,,,0.0029844948719079086,,,,,-0.000880886151620396,,,,,-0.0006419298761407058,0.0016874359191378049,,,,,,,,0.0016803458522506713,0.002234202865003686,,,,,-0.0006621230344961254,-0.0006610286162572888,-0.0011591951096685791,,,6.27448879599672e-06
177,2026-08-31,9433,JP3496400007,20158401W,-0.000560115284083557,-0.0006115020073939752,-0.0007661346989188884,,-0.0007003893394670049,,,-0.0010280779250274028,,0.0029191409696033557,,-0.002836328459827374,,,,,,,,,,,,,,0.003447606145134998,,,,,-0.0006419298761407058,,,,,,,,,,0.002234202865003686,,,,,,0.0019319918494476317,,,,2.0292665486837466e-06
178,2026-08-31,9434,JP3732000009,22315002W,-0.000560115284083557,-0.0006115020073939752,-0.0007661346989188884,,-0.0007003893394670049,-0.0010693109968867907,,,,,,-0.002836328459827374,,,,,,,,,,,,,,-0.000880886151620396,,,,,-0.0006419298761407058,,,,,,,,,,0.002234202865003686,,,,,-0.0006621230344961254,-0.0006610286162572888,-0.0011591951096685791,,,-0.0002621369651798512
179,2026-08-31,9435,JP3783420007,21220001W,-0.000560115284083557,-0.0006115020073939752,0.0022594480951167216,,-0.0007003893394670049,,,,0.000985030327181428,,,,,-0.002666148752237732,0.0012230040147879504,,,-0.002338726975647133,,-0.0006032010751669077,,-0.0010150312508519282,,,,-0.000880886151620396,,-0.0006115020073939752,,0.002050883655567486,0.0018864260039417912,,-0.001025441827783743,,-0.0008987018265969884,-0.0007392279350012195,,-0.002072136335936061,,,,,0.0024091705592509624,0.0027021777894301337,,-0.0006621230344961254,-0.0006610286162572888,-0.0011591951096685791,0.002531153878706707,,-2.1252398132611523e-05
180,2026-08-31,9502,JP3526600006,10045001W,0.0016525715406432223,-0.0006115020073939752,,,-0.0007003893394670049,-0.0010693109968867907,,,0.000985030327181428,,-0.004165857425371455,0.002816354315744083,,,0.0012230040147879504,,,,,-0.0006032010751669077,,-0.0010150312508519282,,,,,,,,,,-0.0008563646955795712,,0.004122910441604739,-0.0008987018265969884,,,,,,0.002234202865003686,-0.001075059980741021,0.0024091705592509624,0.0027021777894301337,0.002366404217962484,-0.0006621230344961254,,,0.002531153878706707,-0.001999611564178299,0.0002075769863678387
181,2026-08-31,9503,JP3228600007,10030201W,-0.000560115284083557,0.001809603225500723,,,0.002072136335936061,-0.0010693109968867907,,,0.000985030327181428,,,,,,0.0012230040147879504,,,,-0.0007750432419295732,0.002366404217962484,,-0.0010150312508519282,,,,,,,,-0.0006967287680063759,,-0.0008563646955795712,0.003006934682974885,0.004122910441604739,0.0035080904634706995,,,,,,0.002234202865003686,-0.001075059980741021,0.0024091705592509624,0.0027021777894301337,0.002366404217962484,0.0019319918494476317,0.0019319918494476317,0.0022722858683844305,0.002531153878706707,,0.0007387402993689146
182,2026-08-31,9531,JP3573000001,10084801W,0.0016525715406432223,-0.0006115020073939752,,,-0.0007003893394670049,-0.0010693109968867907,,,0.000985030327181428,,0.004165857425371455,,,0.002666148752237732,0.0012230040147879504,,,0.0023251297257887195,0.0022722858683844305,0.002366404217962484,,0.002962387502486369,,,,,,,,0.002050883655567486,,0.0016874359191378049,0.003006934682974885,0.004122910441604739,0.0035080904634706995,,,,,,,-0.001075059980741021,0.0024091705592509624,0.0027021777894301337,0.002366404217962484,0.0019319918494476317,0.0019319918494476317,0.0022722858683844305,0.002531153878706707,-0.001999611564178299,0.001171187969508997
183,2026-08-31,9532,JP3180400008,10084601W,0.0016525715406432223,-0.0006115020073939752,,,-0.0007003893394670049,-0.0010693109968867907,,,0.000985030327181428,0.0029191409696033557,,,,,0.0012230040147879504,,,0.0023251297257887195,,0.002366404217962484,,0.002962387502486369,,,,,,,,0.002050883655567486,,,0.003006934682974885,0.004122910441604739,-0.0008987018265969884,,,,,-0.0016945860713375414,,,0.0024091705592509624,0.0027021777894301337,0.002366404217962484,0.0019319918494476317,0.0019319918494476317,0.0022722858683844305,,-0.001999611564178299,0.0007373129177877072
184,2026-08-31,9602,JP3598600009,10274401W,-0.000560115284083557,-0.0006115020073939752,-0.0007661346989188884,,-0.0007003893394670049,-0.0010693109968867907,,,,0.0029191409696033557,,-0.002836328459827374,,,,,,,,,-0.0015322693978377768,,,,,-0.000880886151620396,,,,,-0.0006419298761407058,,,,,,,,,-0.0016945860713375414,,,,,,-0.0006621230344961254,-0.0006610286162572888,,,,-0.00027447892625277254
185,2026-08-31,9697,JP3218900003,20109901W,,,-0.0007661346989188884,,,,,,,0.0029191409696033557,-0.004165857425371455,,,,,,,,,,-0.0015322693978377768,,,,,0.003447606145134998,,,,,-0.0006419298761407058,-0.0008563646955795712,,,,,,,,-0.0016945860713375414,-0.0022594480951167216,,,,,-0.0006621230344961254,-0.0006610286162572888,-0.0011591951096685791,,,-0.0003817756402939363
186,2026-08-31,9735,JP3421800008,01974101W,0.0016525715406432223,-0.0006115020073939752,,,-0.0007003893394670049,,,,,0.0029191409696033557,,,-0.0013886191417904852,-0.002666148752237732,,,,,,-0.0006032010751669077,,,,,-0.0013198756199196693,0.003447606145134998,,0.0023804899573551174,,-0.0006967287680063759,-0.0006419298761407058,,-0.001025441827783743,,-0.0008987018265969884,,,,,,,,,,,0.0019319918494476317,,,-0.0008600479845928167,-0.001999611564178299,1.0511176064373875e-05
187,2026-08-31,9766,JP3300200007,20059501W,0.0016525715406432223,0.001809603225500723,,,0.002072136335936061,,,,,0.0029191409696033557,,,,,,,,,,,-0.0015322693978377768,,,,,0.003447606145134998,,,,,-0.0006419298761407058,,,,,,,,,-0.0016945860713375414,-0.0022594480951167216,,,,,-0.0006621230344961254,-0.0006610286162572888,-0.0011591951096685791,,,-7.548326611684415e-05
188,2026-08-31,9843,JP3756100008,22181201W,,-0.0006115020073939752,0.0022594480951167216,,-0.0007003893394670049,,,-0.0010280779250274028,,,-0.004165857425371455,,-0.0013886191417904852,-0.002666148752237732,,-0.0012497572276114369,,,0.0022722858683844305,-0.0006032010751669077,-0.0015322693978377768,-0.0010150312508519282,,,,-0.000880886151620396,,0.0023804899573551174,,,,-0.0008563646955795712,-0.001025441827783743,0.004122910441604739,,0.0021734908306285856,0.005478387847063832,,,,,,,,,,,0.0022722858683844305,,-0.001999611564178299,-4.740733622976233e-05
189,2026-08-31,9983,JP3802300008,21294801W,,0.001809603225500723,,,,,,,,,,,,,,-0.0012497572276114369,,,,-0.0006032010751669077,-0.0015322693978377768,,,,,0.003447606145134998,,-0.0006115020073939752,,-0.0006967287680063759,-0.0006419298761407058,-0.0008563646955795712,0.003006934682974885,-0.0010552039916508172,,-0.0007392279350012195,,,,,-0.0022594480951167216,,,,,-0.0006621230344961254,-0.0006610286162572888,-0.0011591951096685791,,,-0.00029839101402163553
190,2026-08-31,9984,JP3436100006,20422201W,0.0016525715406432223,-0.0006115020073939752,0.0022594480951167216,,-0.0007003893394670049,-0.0010693109968867907,,0.0030297144911792407,,,-0.004165857425371455,-0.002836328459827374,,,,,,,,,-0.0015322693978377768,,,,,-0.000880886151620396,,,,,0.0018864260039417912,,,,,,,,,0.0016803458522506713,,,,,,-0.0006621230344961254,-0.0006610286162572888,-0.0011591951096685791,,,-0.0004775873262942676
191,2026-08-31,9CI,SGXE62145532,35029801W,-0.000560115284083557,,,,,,,,,,,,,,,,0.001801451859620089,,,,,,,,,,,-0.0006115020073939752,,,,-0.0008563646955795712,-0.001025441827783743,-0.0010552039916508172,-0.0008987018265969884,,-0.005554476567161941,,,,,,,,,-0.0006621230344961254,-0.0006610286162572888,-0.0011591951096685791,,,-0.00028932373438600147
192,2026-08-31,A,US00846U1016,12655401,-0.000560115284083557,,,,,,,,,,,,,,,,,,,-0.0006032010751669077,,-0.0010150312508519282,,,,,,-0.0006115020073939752,,,-0.0006419298761407058,,,-0.0010552039916508172,,-0.0007392279350012195,,,,,,,,-0.0013743034805349132,,-0.0006621230344961254,-0.0006610286162572888,-0.0011591951096685791,-0.0008600479845928167,,-0.00024565200994430586
193,2026-08-31,A17U,SG1M77906915,25607801W,-0.000560115284083557,,,,,,,,,,,,,,,,0.001801451859620089,,,,,,,,,,,0.0023804899573551174,,,,-0.0008563646955795712,-0.001025441827783743,-0.0010552039916508172,-0.0008987018265969884,,,0.002050883655567486,,-0.0016945860713375414,,-0.001075059980741021,,,,0.0019319918494476317,0.0019319918494476317,0.0022722858683844305,,,0.0002021807529382112
194,2026-08-31,A5G,IE00BF0L3536,01550501W,-0.000560115284083557,-0.0006115020073939752,0.0022594480951167216,,-0.0007003893394670049,-0.0010693109968867907,,-0.0010280779250274028,0.000985030327181428,,-0.004165857425371455,0.002816354315744083,,,,0.0037728520078835824,0.001801451859620089,,,,0.0029844948719079086,,,,,,,,,,-0.0006419298761407058,-0.0008563646955795712,0.003006934682974885,,0.0035080904634706995,,,,,,,,0.0024091705592509624,0.0027021777894301337,,,,,,,0.0004391532186465054
195,2026-08-31,A6I,KYG4124C1096,03696501W,,,,,,,,,0.000985030327181428,0.0029191409696033557,,,-0.0013886191417904852,-0.002666148752237732,0.0012230040147879504,,,-0.002338726975647133,,-0.0006032010751669077,,,,,0.002596898135296492,,,-0.0006115020073939752,,0.002050883655567486,0.0018864260039417912,,,,,-0.0007392279350012195,,-0.002072136335936061,,,,,-0.0012267555608455822,-0.0013743034805349132,,-0.0006621230344961254,-0.0006610286162572888,-0.0011591951096685791,-0.0008600479845928167,-0.001999611564178299,-0.00012663976285596005
196,2026-08-31,AAF,GB00BKDRYJ47,33273901W,-0.000560115284083557,-0.0006115020073939752,,,-0.0007003893394670049,0.00209383409861602,,,,0.0029191409696033557,,0.002816354315744083,,,,,,,,,0.0029844948719079086,,,,,-0.000880886151620396,,,,,,0.0016874359191378049,,,,,,,,-0.0016945860713375414,,,,,,0.0019319918494476317,0.0019319918494476317,0.0022722858683844305,,,0.0006739289878592746
197,2026-08-31,AAL,GB00BTK05J60,01550802W,,-0.0006115020073939752,-0.0007661346989188884,,-0.0007003893394670049,,,-0.0010280779250274028,,,,,,,,0.0037728520078835824,,,,-0.0006032010751669077,0.0029844948719079086,0.002962387502486369,,,,-0.000880886151620396,,-0.0006115020073939752,,-0.0006967287680063759,-0.0006419298761407058,,,,,-0.0007392279350012195,,,,0.0016803458522506713,,-0.001075059980741021,-0.0012267555608455822,,,,,,,,0.00015016190445240864
198,2026-08-31,AAPL,US0378331005,00169001,-0.000560115284083557,-0.0006115020073939752,-0.0007661346989188884,-0.0023947443882374837,-0.0007003893394670049,-0.0010693109968867907,-0.004760979914710235,-0.0010280779250274028,,,,0.002816354315744083,,0.002666148752237732,,,,0.0023251297257887195,-0.0007750432419295732,0.002366404217962484,,,,,0.002596898135296492,-0.000880886151620396,0.00588121048287735,-0.0006115020073939752,,-0.0006967287680063759,,-0.0008563646955795712,,,,,,,,0.0016803458522506713,,-0.001075059980741021,,,,,,,,0.001970060654362856,0.00011281157170492051
199,2026-08-31,ABBN,CH0012221716,21041801W,,,,,,,,,0.000985030327181428,,,,,,0.0012230040147879504,,,,,-0.0006032010751669077,,0.002962387502486369,,,0.002596898135296492,,,-0.0006115020073939752,,,,,-0.001025441827783743,,-0.0008987018265969884,-0.0007392279350012195,,,,,,,-0.0012267555608455822,-0.0013743034805349132,,-0.0006621230344961254,-0.0006610286162572888,,-0.0008600479845928167,,-0.00011245688336720059
200,2026-08-31,ABBV,US00287Y1091,01610101,-0.000560115284083557,-0.0006115020073939752,,,,0.00209383409861602,0.004544571736768861,,0.000985030327181428,,,,,,0.0012230040147879504,,,,-0.0007750432419295732,-0.0006032010751669077,0.0029844948719079086,-0.0010150312508519282,,,-0.0013198756199196693,,,0.0023804899573551174,0.0061526509667024585,-0.0006967287680063759,-0.0006419298761407058,-0.0008563646955795712,,-0.0010552039916508172,,,-0.005554476567161941,,,0.0016803458522506713,,-0.001075059980741021,-0.0012267555608455822,,,-0.0006621230344961254,-0.0006610286162572888,-0.0011591951096685791,-0.0008600479845928167,,8.353982073221284e-05
201,2026-08-31,ABF,GB0006731235,01740401W,-0.000560115284083557,-0.0006115020073939752,,,,-0.0010693109968867907,,,,,,,-0.0013886191417904852,,,,0.001801451859620089,,-0.0007750432419295732,-0.0006032010751669077,-0.0015322693978377768,,,,-0.0013198756199196693,,,-0.0006115020073939752,,-0.0006967287680063759,-0.0006419298761407058,,,,,-0.0007392279350012195,0.005478387847063832,,,,,-0.001075059980741021,0.0024091705592509624,,,0.0019319918494476317,,,0.002531153878706707,-0.001999611564178299,0.00013613526551815345
202,2026-08-31,ABI,BE0974293251,24163701W,0.0016525715406432223,0.001809603225500723,,,,0.00209383409861602,,,,,,,-0.0013886191417904852,-0.002666148752237732,-0.003602903719240178,,0.001801451859620089,-0.002338726975647133,,-0.0006032010751669077,-0.0015322693978377768,,,,,,,-0.0006115020073939752,,-0.0006967287680063759,,-0.0008563646955795712,,,,-0.0007392279350012195,,,,0.0016803458522506713,,,-0.0012267555608455822,-0.0013743034805349132,-0.0023804899573551174,-0.0006621230344961254,,,-0.0008600479845928167,,-0.00041477980870683034
203,2026-08-31,ABN,NL0011540547,32076490W,0.0016525715406432223,0.001809603225500723,-0.0007661346989188884,,0.002072136335936061,0.00209383409861602,,0.0030297144911792407,0.000985030327181428,,-0.004165857425371455,,,,,0.0037728520078835824,0.001801451859620089,,-0.0007750432419295732,,0.0029844948719079086,,,,,,,,,,-0.0006419298761407058,-0.0008563646955795712,-0.001025441827783743,,-0.0008987018265969884,,,,,,0.002234202865003686,0.002115991073204549,,,,,,,,,0.00031601920185891057
204,2026-08-31,ABNB,US0090661010,03746001,0.0016525715406432223,,-0.0007661346989188884,,-0.0007003893394670049,,,-0.0010280779250274028,,,,,,,,0.0037728520078835824,,,-0.0007750432419295732,-0.0006032010751669077,-0.0015322693978377768,-0.0010150312508519282,-0.00952195982942047,,,-0.000880886151620396,,-0.0006115020073939752,,,-0.0006419298761407058,,,,,-0.0007392279350012195,,,,,,,,,,-0.0006621230344961254,,0.0022722858683844305,,,-0.00015758520519899413
205,2026-08-31,ABT,US0028241000,00107801,-0.000560115284083557,-0.0006115020073939752,,,,,,,0.000985030327181428,,,,,,0.0012230040147879504,,,,-0.0007750432419295732,-0.0006032010751669077,0.0029844948719079086,,,,-0.0013198756199196693,,,-0.0006115020073939752,-0.006248786138057184,-0.0006967287680063759,-0.0006419298761407058,,,-0.0010552039916508172,,-0.0007392279350012195,,,,0.0016803458522506713,,-0.001075059980741021,,,,-0.0006621230344961254,-0.0006610286162572888,-0.0011591951096685791,,,-5.373513507838719e-05
206,2026-08-31,ABVX,FR0012333284,31991901W,0.0016525715406432223,-0.0006115020073939752,,,,,,,0.000985030327181428,,,,,,,,,-0.002338726975647133,-0.0007750432419295732,-0.0006032010751669077,-0.0015322693978377768,,,,-0.0013198756199196693,,,,,-0.0006967287680063759,-0.0006419298761407058,-0.0008563646955795712,,-0.0010552039916508172,,-0.0007392279350012195,-0.005554476567161941,,,-0.0016945860713375414,-0.0022594480951167216,,-0.0012267555608455822,-0.0013743034805349132,-0.0023804899573551174,-0.0006621230344961254,-0.0006610286162572888,-0.0011591951096685791,-0.0008600479845928167,-0.001999611564178299,-0.0007866787882438229
207,2026-08-31,ABX,CA06849F1080,00205501C,-0.000560115284083557,,0.0022594480951167216,,-0.0007003893394670049,0.00209383409861602,,,,,,0.002816354315744083,0.0024839895207183836,,,0.0037728520078835824,,,0.0022722858683844305,-0.0006032010751669077,0.0029844948719079086,-0.0010150312508519282,,,0.002596898135296492,0.003447606145134998,,0.0023804899573551174,,0.002050883655567486,0.0018864260039417912,0.0016874359191378049,,,,0.0021734908306285856,,0.002050883655567486,,0.0016803458522506713,,0.002115991073204549,0.0024091705592509624,,,0.0019319918494476317,0.0019319918494476317,0.0022722858683844305,,,0.001053507543659739
208,2026-08-31,AC,FR0000120404,10000101W,-0.000560115284083557,-0.0006115020073939752,-0.0007661346989188884,,-0.0007003893394670049,,,-0.0010280779250274028,,,-0.004165857425371455,,,,,-0.0012497572276114369,,-0.002338726975647133,-0.0007750432419295732,-0.0006032010751669077,-0.0015322693978377768,,,,-0.0013198756199196693,,,-0.0006115020073939752,,-0.0006967287680063759,-0.0006419298761407058,-0.0008563646955795712,,-0.0010552039916508172,,-0.0007392279350012195,,,,,,,,,,-0.0006621230344961254,-0.0006610286162572888,,,,-0.0007298587263054384
