ddt,ticker,isin,gvkeyiid,style,ls_weight,style_ls_weight,factor_weight
2026-08-31,000066 CH Equity,CNE000000RL7,24364201W,Historical Growth,0.0010331271107428448,0.00022180703637791286,0.0366743078801155
2026-08-31,000066 CH Equity,CNE000000RL7,24364201W,MP,-0.0001780154168322958,-0.0001780154168322958,0.25168347857211926
2026-08-31,000066 CH Equity,CNE000000RL7,24364201W,Price Momentum,0.0,0.0,0.0
2026-08-31,000066 CH Equity,CNE000000RL7,24364201W,Valuation,-0.002080406647660249,-0.0020804066476602487,0.05159864867806209
2026-08-31,000066 CH Equity,CNE000000RL7,24364201W,Volatility,0.0007481265284689566,0.0007481265284689566,0.03989114838965242
2026-08-31,000100 CH Equity,CNE000001GL8,27053501W,Analyst Expectations,-9.278450957917773e-05,-4.996520838724915e-05,0.0639875008754782
2026-08-31,000100 CH Equity,CNE000001GL8,27053501W,Capital Efficiency,0.0008476991143805653,0.00014426799001268162,0.11359023948107345
2026-08-31,000100 CH Equity,CNE000001GL8,27053501W,Earnings Quality,0.003111341066709704,0.0002932793130503904,0.0748017938462174
2026-08-31,000100 CH Equity,CNE000001GL8,27053501W,Historical Growth,0.0010331271107428448,0.00022180703637791286,0.0366743078801155
2026-08-31,000100 CH Equity,CNE000001GL8,27053501W,MP,0.00019198663435474162,0.00019198663435474162,0.3406524907609466
2026-08-31,000100 CH Equity,CNE000001GL8,27053501W,Price Momentum,0.0,0.0,0.0
2026-08-31,000100 CH Equity,CNE000001GL8,27053501W,Valuation,0.001054650592216654,0.001054650592216654,0.05159864867806209
2026-08-31,000100 CH Equity,CNE000001GL8,27053501W,Volatility,0.0,0.0,0.0
2026-08-31,000157 CH Equity,CNE000001527,25989601W,Analyst Expectations,0.0,0.0,0.0
2026-08-31,000157 CH Equity,CNE000001527,25989601W,Capital Efficiency,0.0034515837563454136,0.0007588629757220931,0.05499513387186748
2026-08-31,000157 CH Equity,CNE000001527,25989601W,Earnings Quality,-0.006811185135713228,-0.00044628060327783786,0.12104627898318976
2026-08-31,000157 CH Equity,CNE000001527,25989601W,Historical Growth,0.00563252953645378,0.0022097235708310988,0.13414634036172812
2026-08-31,000157 CH Equity,CNE000001527,25989601W,MP,0.0005100736228839722,0.0005100736228839722,0.36178640189484745
2026-08-31,000157 CH Equity,CNE000001527,25989601W,Price Momentum,0.0,0.0,0.0
2026-08-31,000157 CH Equity,CNE000001527,25989601W,Valuation,0.001054650592216654,0.001054650592216654,0.05159864867806209
2026-08-31,000157 CH Equity,CNE000001527,25989601W,Volatility,0.0,0.0,0.0
2026-08-31,000166 CH Equity,CNE100002FD4,31912301W,Analyst Expectations,0.003272067816741673,0.0005503754954663555,0.0656662434392058
2026-08-31,000166 CH Equity,CNE100002FD4,31912301W,Capital Efficiency,0.0,0.0,0.0
2026-08-31,000166 CH Equity,CNE100002FD4,31912301W,Earnings Quality,0.0053824306103948776,0.0005293912695978943,0.13226384769016386
2026-08-31,000166 CH Equity,CNE100002FD4,31912301W,MP,0.0002400197469546217,0.0002400197469546217,0.19793009112936966
2026-08-31,000166 CH Equity,CNE100002FD4,31912301W,Volatility,0.0,0.0,0.0
2026-08-31,000301 CH Equity,CNE0000012K6,32958001W,Analyst Expectations,0.008875028663329562,0.0018710700844444589,0.19550104059797108
2026-08-31,000301 CH Equity,CNE0000012K6,32958001W,Capital Efficiency,0.0034515837563454136,0.0007588629757220931,0.05499513387186748
2026-08-31,000301 CH Equity,CNE0000012K6,32958001W,Earnings Quality,0.0,0.0,0.0
2026-08-31,000301 CH Equity,CNE0000012K6,32958001W,MP,0.0005854600856521952,0.0005854600856521952,0.290387322859491
2026-08-31,000301 CH Equity,CNE0000012K6,32958001W,Volatility,0.0007481265284689566,0.0007481265284689566,0.03989114838965242
2026-08-31,000333 CH Equity,CNE100001QQ5,31610001W,Analyst Expectations,-0.0023364566966030493,-0.0008052092256345481,0.06737520183426078
2026-08-31,000333 CH Equity,CNE100001QQ5,31610001W,Capital Efficiency,0.0,0.0,0.0
2026-08-31,000333 CH Equity,CNE100001QQ5,31610001W,Earnings Quality,0.004963410399382853,0.0004693390392963291,0.09858016484732746
2026-08-31,000333 CH Equity,CNE100001QQ5,31610001W,Historical Growth,0.0029205708707538114,0.00112011725872413,0.06551430001517042
2026-08-31,000333 CH Equity,CNE100001QQ5,31610001W,MP,0.00020955289274253723,0.00020955289274253723,0.34668342876032854
2026-08-31,000333 CH Equity,CNE100001QQ5,31610001W,Price Momentum,0.002664380443494705,0.001508118756966008,0.023723964995855343
2026-08-31,000333 CH Equity,CNE100001QQ5,31610001W,Valuation,0.001054650592216654,0.001054650592216654,0.05159864867806209
2026-08-31,000333 CH Equity,CNE100001QQ5,31610001W,Volatility,-0.001488918483129394,-0.001488918483129394,0.03989114838965242
2026-08-31,000338 CH Equity,CNE1000000D4,26065402W,Analyst Expectations,0.0033019050090242787,0.0005276855031258968,0.062459595324504485
2026-08-31,000338 CH Equity,CNE1000000D4,26065402W,Capital Efficiency,0.001553212690355436,0.00042992954248881175,0.09833686239882244
2026-08-31,000338 CH Equity,CNE1000000D4,26065402W,Earnings Quality,0.00682880856543486,0.0006509696600701611,0.1181586861681937
2026-08-31,000338 CH Equity,CNE1000000D4,26065402W,Historical Growth,0.0,0.0,0.0
2026-08-31,000338 CH Equity,CNE1000000D4,26065402W,MP,0.00038573995751570855,0.00038573995751570855,0.39416890595509047
2026-08-31,000338 CH Equity,CNE1000000D4,26065402W,Price Momentum,-0.003037393705583964,-0.0017192553829412493,0.023723964995855343
2026-08-31,000338 CH Equity,CNE1000000D4,26065402W,Valuation,0.001054650592216654,0.001054650592216654,0.05159864867806209
2026-08-31,000338 CH Equity,CNE1000000D4,26065402W,Volatility,0.0007481265284689566,0.0007481265284689566,0.03989114838965242
2026-08-31,000408 CH Equity,CNE000000L08,27233901W,Analyst Expectations,-0.001581975888324981,-0.0002560929527315893,0.03164804161575673
2026-08-31,000408 CH Equity,CNE000000L08,27233901W,Capital Efficiency,-0.0033015148973738737,-0.0007258689332993935,0.05499513387186748
2026-08-31,000408 CH Equity,CNE000000L08,27233901W,Earnings Quality,-0.0037041386653462976,-0.00033547896688685373,0.04530930217715673
2026-08-31,000408 CH Equity,CNE000000L08,27233901W,MP,-0.0002857060351956158,-0.0002857060351956158,0.17184362605443337
2026-08-31,000408 CH Equity,CNE000000L08,27233901W,Volatility,0.0007481265284689566,0.0007481265284689566,0.03989114838965242
2026-08-31,000423 CH Equity,CNE0000006Y9,26013001W,Analyst Expectations,0.0,0.0,0.0
2026-08-31,000423 CH Equity,CNE0000006Y9,26013001W,Capital Efficiency,0.0036456781214237234,0.000522169994268506,0.07024851095411849
2026-08-31,000423 CH Equity,CNE0000006Y9,26013001W,Earnings Quality,0.00859567442424174,0.0006680271157928904,0.05364615123012591
2026-08-31,000423 CH Equity,CNE0000006Y9,26013001W,MP,0.00030991643004138,0.00030991643004138,0.23910842424781426
2026-08-31,000423 CH Equity,CNE0000006Y9,26013001W,Price Momentum,-0.003037393705583964,-0.0017192553829412493,0.023723964995855343
2026-08-31,000423 CH Equity,CNE0000006Y9,26013001W,Valuation,0.001054650592216654,0.001054650592216654,0.05159864867806209
2026-08-31,000423 CH Equity,CNE0000006Y9,26013001W,Volatility,0.0007481265284689566,0.0007481265284689566,0.03989114838965242
2026-08-31,000425 CH Equity,CNE000000FH0,25133101W,Analyst Expectations,-0.0017257918781727068,-0.00030029679758930973,0.03401820182344906
2026-08-31,000425 CH Equity,CNE000000FH0,25133101W,Capital Efficiency,0.005326518142508355,0.0010837355023722475,0.09833686239882244
2026-08-31,000425 CH Equity,CNE000000FH0,25133101W,Earnings Quality,0.002702641772949004,-0.00014981380953222923,0.13226384769016386
2026-08-31,000425 CH Equity,CNE000000FH0,25133101W,Historical Growth,0.0,0.0,0.0
2026-08-31,000425 CH Equity,CNE000000FH0,25133101W,MP,0.0001572602989626825,0.0001572602989626825,0.33994152558635277
2026-08-31,000425 CH Equity,CNE000000FH0,25133101W,Price Momentum,-0.003037393705583964,-0.0017192553829412493,0.023723964995855343
2026-08-31,000425 CH Equity,CNE000000FH0,25133101W,Valuation,0.001054650592216654,0.001054650592216654,0.05159864867806209
2026-08-31,000425 CH Equity,CNE000000FH0,25133101W,Volatility,0.0,0.0,0.0
2026-08-31,000426 CH Equity,CNE000000D24,25990201W,Analyst Expectations,0.001633007368593529,0.0002503315892020606,0.029969299052029146
2026-08-31,000426 CH Equity,CNE000000D24,25990201W,Capital Efficiency,-0.0044295324873099475,-0.0007594668423143421,0.08588847260847393
2026-08-31,000426 CH Equity,CNE000000D24,25990201W,Earnings Quality,0.0,0.0,0.0
2026-08-31,000426 CH Equity,CNE000000D24,25990201W,MP,-0.00011118764806254095,-0.00011118764806254095,0.1557489200501555
2026-08-31,000426 CH Equity,CNE000000D24,25990201W,Volatility,0.0007481265284689566,0.0007481265284689566,0.03989114838965242
2026-08-31,000513 CH Equity,CNE0000002Y8,21070302W,Analyst Expectations,-0.00021300888452500488,-7.751290895084294e-06,0.12812583876371028
2026-08-31,000513 CH Equity,CNE0000002Y8,21070302W,Capital Efficiency,0.0,0.0,0.0
2026-08-31,000513 CH Equity,CNE0000002Y8,21070302W,Earnings Quality,0.006937218800141553,0.0005295341884433344,0.07561137584251718
2026-08-31,000513 CH Equity,CNE0000002Y8,21070302W,MP,0.0001431442786376042,0.0001431442786376042,0.3189509766697973
2026-08-31,000513 CH Equity,CNE0000002Y8,21070302W,Price Momentum,-0.003037393705583964,-0.0017192553829412493,0.023723964995855343
2026-08-31,000513 CH Equity,CNE0000002Y8,21070302W,Valuation,0.001054650592216654,0.001054650592216654,0.05159864867806209
2026-08-31,000513 CH Equity,CNE0000002Y8,21070302W,Volatility,0.0007481265284689566,0.0007481265284689566,0.03989114838965242
2026-08-31,000538 CH Equity,CNE0000008X7,27143001W,Analyst Expectations,-0.003307767766497688,-0.000556389750320899,0.0656662434392058
2026-08-31,000538 CH Equity,CNE0000008X7,27143001W,Capital Efficiency,0.0,0.0,0.0
2026-08-31,000538 CH Equity,CNE0000008X7,27143001W,Earnings Quality,-0.0010256993994891383,-8.611327138042947e-05,0.030302073665360453
2026-08-31,000538 CH Equity,CNE0000008X7,27143001W,MP,-7.58964136035232e-05,-7.58964136035232e-05,0.14756696578262835
2026-08-31,000538 CH Equity,CNE0000008X7,27143001W,Price Momentum,0.0,0.0,0.0
2026-08-31,000538 CH Equity,CNE0000008X7,27143001W,Valuation,0.001054650592216654,0.001054650592216654,0.05159864867806209
2026-08-31,000538 CH Equity,CNE0000008X7,27143001W,Volatility,0.0,0.0,0.0
2026-08-31,000559 CH Equity,CNE000000FB3,26022401W,Analyst Expectations,0.0033019050090242787,0.0005276855031258968,0.062459595324504485
2026-08-31,000559 CH Equity,CNE000000FB3,26022401W,Capital Efficiency,-0.0044295324873099475,-0.0007594668423143421,0.08588847260847393
2026-08-31,000559 CH Equity,CNE000000FB3,26022401W,Earnings Quality,0.006147579485380499,0.000721282292242403,0.13837983220924605
2026-08-31,000559 CH Equity,CNE000000FB3,26022401W,Historical Growth,0.0,0.0,0.0
2026-08-31,000559 CH Equity,CNE000000FB3,26022401W,MP,0.0001234552928800802,0.0001234552928800802,0.32661904853187684
2026-08-31,000559 CH Equity,CNE000000FB3,26022401W,Price Momentum,0.0,0.0,0.0
2026-08-31,000559 CH Equity,CNE000000FB3,26022401W,Valuation,0.0,0.0,0.0
2026-08-31,000559 CH Equity,CNE000000FB3,26022401W,Volatility,0.0007481265284689566,0.0007481265284689566,0.03989114838965242
2026-08-31,000564 CH Equity,CNE0000003W0,26023701W,Capital Efficiency,-0.0023364566966030493,-0.0003513872654529894,0.03761903037760487
2026-08-31,000564 CH Equity,CNE0000003W0,26023701W,Earnings Quality,-0.006335240253071866,-0.0006107448669173998,0.07235536762855709
2026-08-31,000564 CH Equity,CNE0000003W0,26023701W,Historical Growth,0.0,0.0,0.0
2026-08-31,000564 CH Equity,CNE0000003W0,26023701W,MP,-0.00031816815512463365,-0.00031816815512463365,0.20146419507387647
2026-08-31,000564 CH Equity,CNE0000003W0,26023701W,Price Momentum,0.0,0.0,0.0
2026-08-31,000564 CH Equity,CNE0000003W0,26023701W,Valuation,-0.002080406647660249,-0.0020804066476602487,0.05159864867806209
2026-08-31,000564 CH Equity,CNE0000003W0,26023701W,Volatility,0.0007481265284689566,0.0007481265284689566,0.03989114838965242
2026-08-31,000568 CH Equity,CNE000000GF2,24376701W,Analyst Expectations,-0.001633007368593529,-0.0002503315892020606,0.029969299052029146
2026-08-31,000568 CH Equity,CNE000000GF2,24376701W,Capital Efficiency,0.0,0.0,0.0
2026-08-31,000568 CH Equity,CNE000000GF2,24376701W,Earnings Quality,-0.017746324172685554,-0.001842614357588905,0.14909121309832113
2026-08-31,000568 CH Equity,CNE000000GF2,24376701W,Historical Growth,-0.002761267005076331,-0.001109417335963459,0.0686320403465577
2026-08-31,000568 CH Equity,CNE000000GF2,24376701W,MP,-0.00075875363528327,-0.00075875363528327,0.2875837008865604
2026-08-31,000568 CH Equity,CNE000000GF2,24376701W,Valuation,0.0,0.0,0.0
2026-08-31,000568 CH Equity,CNE000000GF2,24376701W,Volatility,-0.001488918483129394,-0.001488918483129394,0.03989114838965242
2026-08-31,000596 CH Equity,CNE000000MD5,24373702W,Analyst Expectations,-0.001633007368593529,-0.0002503315892020606,0.029969299052029146
2026-08-31,000596 CH Equity,CNE000000MD5,24373702W,Capital Efficiency,-0.0025740624623592913,-0.0003357762125864394,0.03262948057651363
2026-08-31,000596 CH Equity,CNE000000MD5,24373702W,Earnings Quality,-0.017746324172685554,-0.001842614357588905,0.14909121309832113
2026-08-31,000596 CH Equity,CNE000000MD5,24373702W,Historical Growth,0.0,0.0,0.0
2026-08-31,000596 CH Equity,CNE000000MD5,24373702W,MP,-0.0006532325679015382,-0.0006532325679015382,0.2515811411165163
2026-08-31,000596 CH Equity,CNE000000MD5,24373702W,Valuation,0.0,0.0,0.0
2026-08-31,000596 CH Equity,CNE000000MD5,24373702W,Volatility,-0.001488918483129394,-0.001488918483129394,0.03989114838965242
2026-08-31,000617 CH Equity,CNE000000MS3,27233101W,Analyst Expectations,0.0,0.0,0.0
2026-08-31,000617 CH Equity,CNE000000MS3,27233101W,Capital Efficiency,-0.0025740624623592913,-0.0003357762125864394,0.03262948057651363
2026-08-31,000617 CH Equity,CNE000000MS3,27233101W,Earnings Quality,-0.004498599018355136,-0.00033540966624494176,0.0673760241921409
2026-08-31,000617 CH Equity,CNE000000MS3,27233101W,MP,-0.00016788895545565789,-0.00016788895545565789,0.10000550476865452
2026-08-31,000617 CH Equity,CNE000000MS3,27233101W,Volatility,0.0,0.0,0.0
2026-08-31,000625 CH Equity,CNE000000R36,24206101W,Analyst Expectations,-0.009129301164367415,-0.0019197257623168869,0.19550104059797108
2026-08-31,000625 CH Equity,CNE000000R36,24206101W,Capital Efficiency,0.0023364566966030493,0.0003513872654529894,0.03761903037760487
2026-08-31,000625 CH Equity,CNE000000R36,24206101W,Earnings Quality,0.014125724303049448,0.0016570598697442924,0.12320659264512562
2026-08-31,000625 CH Equity,CNE000000R36,24206101W,Historical Growth,0.0,0.0,0.0
2026-08-31,000625 CH Equity,CNE000000R36,24206101W,MP,-2.2481414052218358e-05,-2.2481414052218358e-05,0.4715404256842714
2026-08-31,000625 CH Equity,CNE000000R36,24206101W,Price Momentum,-0.003037393705583964,-0.0017192553829412493,0.023723964995855343
2026-08-31,000625 CH Equity,CNE000000R36,24206101W,Valuation,-0.002080406647660249,-0.0020804066476602487,0.05159864867806209
2026-08-31,000625 CH Equity,CNE000000R36,24206101W,Volatility,0.0007481265284689566,0.0007481265284689566,0.03989114838965242
2026-08-31,000629 CH Equity,CNE0000007H2,25134401W,Analyst Expectations,0.0,0.0,0.0
2026-08-31,000629 CH Equity,CNE0000007H2,25134401W,Capital Efficiency,0.0,0.0,0.0
2026-08-31,000629 CH Equity,CNE0000007H2,25134401W,Earnings Quality,0.0,0.0,0.0
2026-08-31,000629 CH Equity,CNE0000007H2,25134401W,MP,2.9843626361390674e-05,2.9843626361390674e-05,0.03989114838965242
2026-08-31,000629 CH Equity,CNE0000007H2,25134401W,Volatility,0.0007481265284689566,0.0007481265284689566,0.03989114838965242
2026-08-31,000630 CH Equity,CNE000000529,27103901W,Analyst Expectations,-0.005644224463100737,-0.0013615989759554472,0.13304144527346656
2026-08-31,000630 CH Equity,CNE000000529,27103901W,Capital Efficiency,0.0011045809101090367,2.9537002431821615e-05,0.14088360648034143
2026-08-31,000630 CH Equity,CNE000000529,27103901W,Earnings Quality,0.0,0.0,0.0
2026-08-31,000630 CH Equity,CNE000000529,27103901W,MP,-0.0002289620696832304,-0.0002289620696832304,0.3138162001434604
2026-08-31,000630 CH Equity,CNE000000529,27103901W,Volatility,0.0007481265284689566,0.0007481265284689566,0.03989114838965242
2026-08-31,000636 CH Equity,CNE000000GH8,25131501W,Capital Efficiency,0.0,0.0,0.0
2026-08-31,000636 CH Equity,CNE000000GH8,25131501W,Earnings Quality,-0.006335240253071866,-0.0006107448669173998,0.07235536762855709
2026-08-31,000636 CH Equity,CNE000000GH8,25131501W,Historical Growth,0.006665656647196623,0.0024315306072090117,0.17082064824184362
2026-08-31,000636 CH Equity,CNE000000GH8,25131501W,MP,0.00041005710034729506,0.00041005710034729506,0.3583897779339706
2026-08-31,000636 CH Equity,CNE000000GH8,25131501W,Price Momentum,0.002664380443494705,0.001508118756966008,0.023723964995855343
2026-08-31,000636 CH Equity,CNE000000GH8,25131501W,Valuation,0.001054650592216654,0.001054650592216654,0.05159864867806209
2026-08-31,000636 CH Equity,CNE000000GH8,25131501W,Volatility,0.0007481265284689566,0.0007481265284689566,0.03989114838965242
2026-08-31,000651 CH Equity,CNE0000001D4,25998001W,Analyst Expectations,-0.0023364566966030493,-0.0008052092256345481,0.06737520183426078
2026-08-31,000651 CH Equity,CNE0000001D4,25998001W,Capital Efficiency,0.0023364566966030493,0.0003513872654529894,0.03761903037760487
2026-08-31,000651 CH Equity,CNE0000001D4,25998001W,Earnings Quality,0.0042541513059537565,0.00048099855592898585,0.09544442763748588
2026-08-31,000651 CH Equity,CNE0000001D4,25998001W,Historical Growth,0.0029205708707538114,0.00112011725872413,0.06551430001517042
2026-08-31,000651 CH Equity,CNE0000001D4,25998001W,MP,0.00023715494559219528,0.00023715494559219528,0.3574427569322365
2026-08-31,000651 CH Equity,CNE0000001D4,25998001W,Price Momentum,0.0,0.0,0.0
2026-08-31,000651 CH Equity,CNE0000001D4,25998001W,Valuation,0.001054650592216654,0.001054650592216654,0.05159864867806209
2026-08-31,000651 CH Equity,CNE0000001D4,25998001W,Volatility,-0.001488918483129394,-0.001488918483129394,0.03989114838965242
2026-08-31,000657 CH Equity,CNE0000006M4,27223901W,Analyst Expectations,-0.0007707898380546144,-0.0005517564064362742,0.0990232434500175
2026-08-31,000657 CH Equity,CNE0000006M4,27223901W,Capital Efficiency,0.0,0.0,0.0
2026-08-31,000657 CH Equity,CNE0000006M4,27223901W,Earnings Quality,0.0037041386653462976,0.00033547896688685373,0.04530930217715673
2026-08-31,000657 CH Equity,CNE0000006M4,27223901W,MP,5.890643793634737e-06,5.890643793634737e-06,0.18422369401682667
2026-08-31,000657 CH Equity,CNE0000006M4,27223901W,Volatility,0.0007481265284689566,0.0007481265284689566,0.03989114838965242
2026-08-31,000661 CH Equity,CNE0000007J8,27213001W,Analyst Expectations,-0.003969464065196578,-0.0010555408148366088,0.09734450088628993
2026-08-31,000661 CH Equity,CNE0000007J8,27213001W,Capital Efficiency,0.0,0.0,0.0
2026-08-31,000661 CH Equity,CNE0000007J8,27213001W,Earnings Quality,-0.009786184521576237,-0.0008463679894258309,0.1013058816824656
2026-08-31,000661 CH Equity,CNE0000007J8,27213001W,MP,-0.00041806795033071765,-0.00041806795033071765,0.19865038256875553
2026-08-31,000661 CH Equity,CNE0000007J8,27213001W,Price Momentum,0.0,0.0,0.0
2026-08-31,000661 CH Equity,CNE0000007J8,27213001W,Valuation,0.0,0.0,0.0
2026-08-31,000661 CH Equity,CNE0000007J8,27213001W,Volatility,0.0,0.0,0.0
2026-08-31,000688 CH Equity,CNE0000003F5,25996701W,Capital Efficiency,0.0034515837563454136,0.0007588629757220931,0.05499513387186748
2026-08-31,000688 CH Equity,CNE0000003F5,25996701W,Earnings Quality,-0.0037041386653462976,-0.00033547896688685373,0.04530930217715673
2026-08-31,000688 CH Equity,CNE0000003F5,25996701W,MP,0.0001357479680644372,0.0001357479680644372,0.14019558443867663
2026-08-31,000688 CH Equity,CNE0000003F5,25996701W,Volatility,0.0007481265284689566,0.0007481265284689566,0.03989114838965242
2026-08-31,000703 CH Equity,CNE0000001J1,27193201W,Analyst Expectations,0.004940965457172423,0.0008277294093901917,0.09815653971168113
2026-08-31,000703 CH Equity,CNE0000001J1,27193201W,Capital Efficiency,0.0034515837563454136,0.0007588629757220931,0.05499513387186748
2026-08-31,000703 CH Equity,CNE0000001J1,27193201W,Earnings Quality,0.0,0.0,0.0
2026-08-31,000703 CH Equity,CNE0000001J1,27193201W,MP,0.0003516422716195058,0.0003516422716195058,0.15315167358354861
2026-08-31,000703 CH Equity,CNE0000001J1,27193201W,Volatility,0.0,0.0,0.0
2026-08-31,000708 CH Equity,CNE0000008J6,25997201W,Analyst Expectations,0.001633007368593529,0.0002503315892020606,0.029969299052029146
2026-08-31,000708 CH Equity,CNE0000008J6,25997201W,Capital Efficiency,0.004406095807482911,0.0007554059357312151,0.08588847260847393
2026-08-31,000708 CH Equity,CNE0000008J6,25997201W,Earnings Quality,0.0,0.0,0.0
2026-08-31,000708 CH Equity,CNE0000008J6,25997201W,MP,0.00023789566057638833,0.00023789566057638833,0.11585777166050308
2026-08-31,000708 CH Equity,CNE0000008J6,25997201W,Volatility,0.0,0.0,0.0
2026-08-31,000725 CH Equity,CNE0000016L5,24205802W,Analyst Expectations,-0.006792844467764366,-0.0011145165366823388,0.12812583876371028
2026-08-31,000725 CH Equity,CNE0000016L5,24205802W,Capital Efficiency,0.0008476991143805653,0.00014426799001268162,0.11359023948107345
2026-08-31,000725 CH Equity,CNE0000016L5,24205802W,Earnings Quality,0.0012592717340365552,0.0001338600724094753,0.05327086267017073
2026-08-31,000725 CH Equity,CNE0000016L5,24205802W,Historical Growth,0.0010331271107428448,0.00022180703637791286,0.0366743078801155
2026-08-31,000725 CH Equity,CNE0000016L5,24205802W,MP,-0.0001280700573818583,-0.0001280700573818583,0.4069838624689874
2026-08-31,000725 CH Equity,CNE0000016L5,24205802W,Price Momentum,-0.003037393705583964,-0.0017192553829412493,0.023723964995855343
2026-08-31,000725 CH Equity,CNE0000016L5,24205802W,Valuation,0.001054650592216654,0.001054650592216654,0.05159864867806209
2026-08-31,000725 CH Equity,CNE0000016L5,24205802W,Volatility,0.0,0.0,0.0
2026-08-31,000728 CH Equity,CNE000000QZ9,27200801W,Analyst Expectations,-0.001633007368593529,-0.0002503315892020606,0.029969299052029146
2026-08-31,000728 CH Equity,CNE000000QZ9,27200801W,Capital Efficiency,0.0,0.0,0.0
2026-08-31,000728 CH Equity,CNE000000QZ9,27200801W,Earnings Quality,-0.0010544960646573548,4.195834562506934e-05,0.09203354698982683
2026-08-31,000728 CH Equity,CNE000000QZ9,27200801W,MP,-8.601091765506035e-06,-8.601091765506035e-06,0.1618939944315084
2026-08-31,000728 CH Equity,CNE000000QZ9,27200801W,Volatility,0.0007481265284689566,0.0007481265284689566,0.03989114838965242
2026-08-31,000729 CH Equity,CNE000000S84,25130601W,Analyst Expectations,0.0048675718675727135,0.0007811383223241708,0.09410763694026122
2026-08-31,000729 CH Equity,CNE000000S84,25130601W,Capital Efficiency,-0.004114695906579261,-0.0006750053550007595,0.0716351572142398
2026-08-31,000729 CH Equity,CNE000000S84,25130601W,Earnings Quality,-0.0046771546221950145,-0.00022764957219572845,0.1010137853788593
